graph_size,mode,agent_count,risk_alpha_label,risk_alpha,num_seeds,final_update,risk_ce_mean_positive_regret_mean,risk_ce_mean_positive_regret_std,risk_ce_mean_positive_regret_stderr,risk_ce_mean_positive_regret_ci95,risk_ce_ucb95_mean,risk_eval_realized_cost_mean,risk_eval_realized_cost_std,risk_eval_realized_cost_stderr,risk_eval_realized_cost_ci95,risk_eval_effective_cost_mean,risk_num_eval_decisions_mean,widths,num_nodes,num_edges,topology
medium,ppo,20,0p00,0.0,3,5000,0.008118633813752494,0.0020456646287495966,0.0011810650240802756,0.00231488744719734,0.010872499764812943,78.11913546874165,1.9213012157913734,1.1092637741315048,2.1741569972977492,77.51705555555554,67.33333333333333,"4,4,4",14,29,main_path
medium,ppo,20,0p20,0.2,3,5000,0.006278061613121815,0.0006033896511073105,0.0003483671774930401,0.0006827996678863586,0.008649373157481958,71.33841646944096,1.9147495895080378,1.1054811909331912,2.166743134229055,72.20764663888889,64.33333333333333,"4,4,4",14,29,main_path
medium,ppo,20,0p60,0.6,3,5000,0.0069277814622003275,0.00030490607538450503,0.0001760376047007963,0.00034503370521356074,0.009605446797139271,69.40705801611593,6.006083063741278,3.4676136736262793,6.796522800307507,72.5019142,63.0,"4,4,4",14,29,main_path
medium,ppo,20,1p00,1.0,3,5000,0.008110529035194656,0.0014604426302756081,0.0008431869457256275,0.0016526464136222298,0.011010252333628132,75.69088061644442,5.040746332822571,2.9102762521717302,5.704141454256591,78.63361634722223,64.66666666666667,"4,4,4",14,29,main_path
medium,deepcfr,50,0p00,0.0,3,5000,0.004939516302690024,0.000506751325704144,0.0002925730143074873,0.000573443108042675,0.006147621715648598,314.0979237236186,20.14993692630168,11.633571508554256,22.80180015676634,316.20205555555555,164.0,"4,4,4",14,29,main_path
medium,deepcfr,50,0p20,0.2,3,5000,0.004361483191216899,0.001089470590849061,0.000629006138900886,0.0012328520322457365,0.005400582377845203,304.1173781718033,12.191940101647807,7.039019899630155,13.796479003275103,310.4192665305556,162.0,"4,4,4",14,29,main_path
medium,deepcfr,50,0p60,0.6,3,5000,0.005212091495728123,0.0002690583200370561,0.00015534089350110284,0.00030446815126216155,0.006508424539522832,287.76194125102705,8.68057351189234,5.011731453811378,9.8229936494703,300.83765193611106,148.0,"4,4,4",14,29,main_path
medium,deepcfr,50,1p00,1.0,3,5000,0.005174190656127904,0.0005569134113734887,0.0003215341079717965,0.0006302068516247211,0.0064427892933103525,289.7330047929898,6.669069135674806,3.850388860726074,7.546762167023105,302.3036861944445,147.0,"4,4,4",14,29,main_path
medium,deepcfr_rl_distill,50,0p00,0.0,3,5000,0.005201181530225449,0.0004063468017899296,0.0002346044353977594,0.0004598246933796084,0.0063984164186515645,297.3594236310544,3.366068950879418,1.9434008149010733,3.8090655972061036,296.2441111111111,163.33333333333334,"4,4,4",14,29,main_path
medium,deepcfr_rl_distill,50,0p20,0.2,3,5000,0.005367881604150633,0.0012217769772016015,0.0007053932666770319,0.0013825708026869825,0.006623652532192513,298.2555217728417,11.37185902036798,6.565545866595928,12.868469898528017,301.4037725166668,164.0,"4,4,4",14,29,main_path
medium,deepcfr_rl_distill,50,0p60,0.6,3,5000,0.006116835094915078,0.0007802117702649812,0.0004504554755874014,0.0008828927321513067,0.007502881443038582,280.62240493613604,7.6512924785287435,4.417475772127129,8.658252513369172,289.18973011388886,149.0,"4,4,4",14,29,main_path
medium,deepcfr_rl_distill,50,1p00,1.0,3,5000,0.006128002633262338,0.0016821027956492114,0.0009711625018726944,0.0019034785036704809,0.007504985286365192,287.17206398562956,16.00229227186218,9.2389277508107,18.10829839158897,300.0164040972222,149.33333333333334,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,50,0p00,0.0,3,5000,0.004791524644994403,0.0008425236453466768,0.00048643125343952865,0.0009534052567414761,0.005932864544342738,306.5805555523666,8.348659961928128,4.820101076391856,9.447398109728036,310.0736111111111,168.33333333333334,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,50,0p20,0.2,3,5000,0.00495925903950285,0.0004028429893636502,0.000232581508350257,0.00045585975636650374,0.006101052515945039,306.1146370039822,11.63858318570591,6.71953913525316,13.170296705096193,310.05789848888895,168.33333333333334,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,50,0p60,0.6,3,5000,0.005192397400891602,0.00037964826924329997,0.00021919003044499477,0.00042961245967218975,0.006337760684399982,287.3375669090828,11.034611718028323,6.3708360458066515,12.486838649781037,292.58250898888883,156.0,"4,4,4",14,29,main_path
medium,deepcfr_rl_no_distill,50,1p00,1.0,3,5000,0.005528238351102621,0.000858098460938984,0.000495423377414326,0.0009710298197320789,0.006844556553073127,287.61255715561464,5.564625169699865,3.2127378396655843,6.2969661657445455,300.0577288472222,152.0,"4,4,4",14,29,main_path
medium,ppo,50,0p00,0.0,3,5000,0.004961609036326588,0.002131214803674188,0.001230457440602208,0.002411696583580328,0.006113080105645673,300.9294903985228,5.5084611625677224,3.1803115350290736,6.2334106086569845,303.5179444444445,163.0,"4,4,4",14,29,main_path
medium,ppo,50,0p20,0.2,3,5000,0.005444125994813912,0.0018013544965085756,0.001040012503465169,0.002038424506791731,0.006653282292298766,321.85634287847216,21.99809047074088,12.700603454939989,24.893182771682376,324.5548889944445,167.33333333333334,"4,4,4",14,29,main_path
medium,ppo,50,0p60,0.6,3,5000,0.005647943552836106,0.0015546462462000838,0.0008975754287382596,0.0017592478403269888,0.006941176464218026,287.8452000721212,21.320804276988266,12.3095720886585,24.12676129377066,297.4120788055555,153.33333333333334,"4,4,4",14,29,main_path
medium,ppo,50,1p00,1.0,3,5000,0.0054789676657537685,0.0018083110802533135,0.0010440288889628335,0.0020462966223671534,0.00675506568406364,295.546465828841,24.212547938641364,13.97912107014131,27.399077297476968,307.7099334861111,151.66666666666666,"4,4,4",14,29,main_path
small,deepcfr,5,0p00,0.0,3,5000,0.002228375069658877,0.0008662438089322872,0.0005001260962709028,0.0009802471486909693,0.0041769528997890335,20.01093988303955,0.9642716712449,0.5567225089651734,1.0911761175717398,19.960222222222217,25.666666666666668,"3,3,3",11,19,main_path
small,deepcfr,5,0p20,0.2,3,5000,0.0028309990503548803,0.0026491573813141665,0.0015294917272274183,0.0029978037853657397,0.006309831183990592,9.617987417573557,0.39046953483230484,0.22543769104577918,0.4418578744497272,10.078345394444446,12.666666666666666,"3,3,3",11,19,main_path
small,deepcfr,5,0p60,0.6,3,5000,0.0025873579086683573,0.003675322155444085,0.0021219482358042384,0.004159018542176307,0.005791158170993169,9.226391354700768,1.610251131818304,0.9296789244181974,1.822170691859667,9.371116191666667,12.333333333333334,"3,3,3",11,19,main_path
small,deepcfr,5,1p00,1.0,3,5000,0.0017443549902947109,0.002445698195192443,0.001412024511350939,0.0027675680422478404,0.004117927990926342,8.808640306603037,0.7299886311433257,0.4214591326959655,0.8260599000840924,9.76402698611111,12.333333333333334,"3,3,3",11,19,main_path
small,deepcfr_rl_distill,5,0p00,0.0,3,5000,0.00276439199536832,0.0020418255758167104,0.0011788485458360406,0.0023105431498386393,0.0052401553063922,18.9332475864982,0.906170355213027,0.5231776985139,1.025428289087244,19.35994444444444,25.0,"3,3,3",11,19,main_path
small,deepcfr_rl_distill,5,0p20,0.2,3,5000,0.0019648587318621923,0.001410227008220907,0.0008141949428148213,0.0015958220879170497,0.003787746307703404,9.282635627860047,0.6662082230160186,0.38463549689464055,0.7538855739134954,9.076396063888888,12.333333333333334,"3,3,3",11,19,main_path
small,deepcfr_rl_distill,5,0p60,0.6,3,5000,0.0023318480533383716,0.0026714675533896282,0.001542372511080853,0.003023050121718472,0.005281071595939042,9.46797776233244,0.5718760721900221,0.33017280422201517,0.6471386962751497,9.750077944444447,13.333333333333334,"3,3,3",11,19,main_path
small,deepcfr_rl_distill,5,1p00,1.0,3,5000,0.004012570209691359,0.0012885244584407798,0.000743929942938201,0.0014581026881588738,0.008611822101882959,9.943691685053823,0.6693922895167719,0.3864738185459682,0.7574886843500976,10.0300505,13.0,"3,3,3",11,19,main_path
